gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn,TenureGroup,MonthlyChargeGroup,ChargesRatio,ServiceCount,IsLongTermCustomer,IsAutoPay,HasInternet
Female,1,1,0,60,1,1,Fiber optic,1,1,1,1,1,1,Two year,1,Bank transfer (automatic),116.05,6925.9,0,49-60,Very High,59.17043998291329,8,1,1,1
Male,0,0,0,11,1,0,No,0,0,0,0,0,0,Two year,0,Credit card (automatic),19.55,223.15,0,0-12,Low,10.858880778588807,1,0,1,0
Female,0,0,0,47,1,1,Fiber optic,0,1,1,0,1,1,Month-to-month,1,Electronic check,106.4,5127.95,1,25-48,Very High,47.74627560521415,6,1,0,1
Male,0,0,0,18,1,0,DSL,1,0,0,0,0,0,Month-to-month,0,Electronic check,49.4,874.8,1,13-24,Medium,17.357142857142858,2,0,0,1
Female,0,1,1,60,1,1,Fiber optic,1,1,1,1,1,1,Two year,0,Credit card (automatic),115.25,6758.45,0,49-60,Very High,58.137204301075265,8,1,1,1
Male,0,1,0,72,1,1,No,0,0,0,0,0,0,Two year,0,Credit card (automatic),24.8,1874.3,0,61-72,Low,72.64728682170542,2,1,1,0
Male,0,0,0,39,1,0,No,0,0,0,0,0,0,One year,0,Mailed check,19.9,791.15,0,25-48,Low,37.854066985645936,1,1,0,0
Female,0,1,0,59,1,0,Fiber optic,1,0,1,0,0,0,One year,1,Credit card (automatic),81.25,4639.45,0,49-60,High,56.40668693009118,3,1,1,1
Male,0,1,1,2,1,0,Fiber optic,0,0,0,0,0,0,Month-to-month,0,Mailed check,69.95,143.9,0,0-12,Medium,2.028188865398168,1,0,0,1
Male,1,0,0,1,1,0,Fiber optic,0,0,0,0,0,0,Month-to-month,0,Electronic check,69.1,69.1,1,0-12,Medium,0.985734664764622,1,0,0,1
Male,0,1,1,20,1,0,Fiber optic,0,0,0,0,1,1,Month-to-month,1,Electronic check,90.2,1776.55,1,13-24,High,19.479714912280702,3,0,0,1
Female,0,0,0,6,1,1,Fiber optic,0,0,0,0,1,1,Month-to-month,1,Bank transfer (automatic),93.55,536.4,1,0-12,High,5.673188789000529,4,0,1,1
Male,0,0,0,71,1,1,Fiber optic,0,0,1,1,0,0,Two year,1,Credit card (automatic),86.4,6172.0,0,61-72,High,70.61784897025171,4,1,1,1
Female,0,1,0,24,1,1,DSL,1,1,1,0,0,0,Month-to-month,0,Mailed check,66.3,1559.45,0,13-24,Medium,23.171619613670135,5,1,0,1
Male,1,1,0,67,1,1,Fiber optic,0,0,0,0,1,1,Month-to-month,1,Credit card (automatic),94.65,6079.0,0,61-72,High,63.55462624150549,4,1,1,1
Male,0,0,0,1,1,0,Fiber optic,0,0,0,0,0,1,Month-to-month,1,Mailed check,80.85,80.85,1,0-12,High,0.9877825290164935,2,0,0,1
Female,0,1,1,48,1,1,Fiber optic,0,0,0,0,0,1,One year,1,Mailed check,82.05,4029.95,1,25-48,High,48.524382901866346,3,1,0,1
Female,0,1,0,37,1,1,DSL,0,1,0,1,0,1,One year,0,Mailed check,72.1,2658.4,0,25-48,High,36.36662106703147,5,1,0,1
Male,0,0,0,11,0,0,DSL,0,1,1,0,0,0,Month-to-month,0,Mailed check,34.7,383.55,0,0-12,Low,10.743697478991596,2,0,0,1
Male,0,1,0,3,1,0,No,0,0,0,0,0,0,Month-to-month,1,Credit card (automatic),20.55,51.15,1,0-12,Low,2.373549883990719,1,0,1,0
Female,0,1,0,18,1,0,Fiber optic,0,0,1,0,1,1,Month-to-month,1,Credit card (automatic),95.95,1745.5,0,13-24,High,18.004125838060855,4,0,1,1
Male,0,1,1,50,1,0,DSL,0,0,0,0,0,0,One year,1,Bank transfer (automatic),44.8,2230.85,0,49-60,Medium,48.70851528384279,1,1,1,1
Female,0,1,1,67,1,1,Fiber optic,1,0,1,1,1,1,One year,1,Electronic check,109.4,7281.6,0,61-72,Very High,65.95652173913044,7,1,0,1
Female,0,1,0,25,1,0,DSL,1,1,0,1,0,1,Month-to-month,1,Mailed check,71.05,1837.7,0,25-48,High,25.5058986814712,5,1,0,1
Female,1,0,0,2,1,1,Fiber optic,0,0,1,0,0,0,Month-to-month,1,Electronic check,78.55,149.55,1,0-12,High,1.8799497171590196,3,0,0,1
Male,0,0,0,9,1,0,No,0,0,0,0,0,0,Month-to-month,0,Credit card (automatic),19.7,180.7,0,0-12,Low,8.729468599033817,1,0,1,0
Female,0,0,1,10,0,0,DSL,1,1,0,1,0,0,One year,0,Mailed check,40.25,411.45,0,0-12,Medium,9.974545454545455,3,0,0,1
Female,0,1,0,70,1,0,No,0,0,0,0,0,0,Two year,0,Credit card (automatic),19.85,1328.35,0,61-72,Low,63.709832134292554,1,1,1,0
Male,0,0,0,9,1,0,DSL,1,0,1,1,0,1,Month-to-month,1,Bank transfer (automatic),68.25,576.95,0,0-12,Medium,8.331407942238268,5,0,1,1
Female,0,0,0,4,1,0,No,0,0,0,0,0,0,Month-to-month,1,Credit card (automatic),20.15,68.45,0,0-12,Low,3.236406619385343,1,0,1,0
Female,0,0,0,2,1,0,DSL,1,0,0,0,0,0,Month-to-month,0,Mailed check,50.95,123.05,0,0-12,Medium,2.3686236766121267,2,0,0,1
Female,0,0,1,1,1,0,Fiber optic,0,0,0,0,0,1,Month-to-month,0,Electronic check,78.65,78.65,1,0-12,High,0.9874450721908349,2,0,0,1
Male,0,0,0,19,0,0,DSL,0,0,0,0,0,0,Month-to-month,1,Bank transfer (automatic),25.15,468.35,0,13-24,Low,17.91013384321224,0,0,1,1
Male,0,1,1,7,1,0,No,0,0,0,0,0,0,Month-to-month,1,Bank transfer (automatic),20.25,174.7,0,0-12,Low,8.221176470588235,1,0,1,0
Male,0,0,0,1,1,0,DSL,0,0,0,0,0,0,Month-to-month,1,Electronic check,42.9,42.9,1,0-12,Medium,0.9772209567198178,1,0,0,1
Male,1,0,0,1,1,0,DSL,0,0,0,0,0,0,Month-to-month,0,Electronic check,44.0,44.0,0,0-12,Medium,0.9777777777777777,1,0,0,1
Female,0,1,1,9,1,0,No,0,0,0,0,0,0,One year,0,Mailed check,20.25,172.35,0,0-12,Low,8.110588235294117,1,0,0,0
Female,0,0,0,3,0,0,DSL,1,0,0,1,0,0,Month-to-month,0,Mailed check,34.25,139.35,1,0-12,Low,3.953191489361702,2,0,0,1
Female,0,0,0,9,0,0,DSL,1,0,1,1,1,1,Month-to-month,0,Mailed check,58.5,539.85,1,0-12,Medium,9.073109243697479,5,0,0,1
Female,0,0,0,5,1,0,DSL,1,0,1,0,0,0,Month-to-month,0,Credit card (automatic),55.8,300.4,0,0-12,Medium,5.288732394366197,3,0,1,1
Female,0,1,1,56,1,0,Fiber optic,0,0,0,0,1,1,One year,0,Bank transfer (automatic),88.9,4968.0,0,49-60,High,55.26140155728587,3,1,1,1
Female,0,0,1,18,1,1,DSL,1,0,0,0,0,0,Month-to-month,0,Mailed check,57.65,992.7,0,13-24,Medium,16.925831202046037,3,0,0,1
Male,1,0,0,49,1,1,Fiber optic,0,0,0,0,1,1,Month-to-month,1,Electronic check,96.2,4718.25,1,49-60,High,48.541666666666664,4,1,0,1
Male,0,1,0,70,1,1,DSL,1,1,1,1,1,0,Two year,0,Mailed check,79.15,5536.5,0,61-72,High,69.07673112913287,7,1,0,1
Female,0,0,0,72,1,1,Fiber optic,0,1,1,1,1,1,Two year,1,Credit card (automatic),108.05,7806.6,0,61-72,Very High,71.58734525447043,7,1,1,1
Female,1,0,0,6,1,0,Fiber optic,0,0,1,0,0,0,Month-to-month,0,Electronic check,74.4,434.1,1,0-12,High,5.757294429708223,2,0,0,1
Male,1,1,0,17,1,1,Fiber optic,0,0,0,0,1,1,Month-to-month,1,Electronic check,94.8,1563.9,0,13-24,High,16.32463465553236,4,0,0,1
Male,0,1,0,29,0,0,DSL,0,0,0,0,1,1,Month-to-month,1,Electronic check,45.9,1332.4,0,25-48,Medium,28.40938166311301,2,1,0,1
Female,0,1,0,6,1,1,Fiber optic,0,1,1,0,1,1,Month-to-month,1,Electronic check,105.3,545.2,1,0-12,Very High,5.128880526810913,6,0,0,1
Male,0,1,0,63,1,1,Fiber optic,0,0,1,0,1,1,Two year,0,Electronic check,102.6,6296.75,0,61-72,Very High,60.77944015444016,5,1,0,1
Male,0,1,0,16,1,1,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Bank transfer (automatic),73.85,1284.2,1,13-24,High,17.156980627922515,2,0,1,1
Male,0,0,0,59,1,0,DSL,0,0,1,0,0,1,One year,1,Bank transfer (automatic),61.35,3645.5,0,49-60,Medium,58.468323977546106,3,1,1,1
Female,0,0,0,3,1,0,DSL,0,0,1,0,1,0,Month-to-month,0,Electronic check,57.55,161.45,0,0-12,Medium,2.757472245943638,3,0,0,1
Female,0,0,0,8,0,0,DSL,0,1,0,0,0,0,Month-to-month,1,Mailed check,29.25,226.95,0,0-12,Low,7.502479338842975,1,0,0,1
Female,1,1,0,7,1,1,Fiber optic,0,0,0,0,0,1,Month-to-month,1,Electronic check,84.55,646.85,1,0-12,High,7.561075394506137,3,0,0,1
Female,0,0,0,68,1,0,No,0,0,0,0,0,0,Two year,0,Credit card (automatic),19.6,1441.65,0,61-72,Low,69.98300970873787,1,1,1,0
Female,0,1,1,68,1,1,Fiber optic,1,0,1,1,1,1,Two year,0,Credit card (automatic),111.75,7511.3,0,61-72,Very High,66.61906873614191,7,1,1,1
Female,1,1,0,52,1,1,Fiber optic,0,1,1,0,1,1,One year,1,Electronic check,106.5,5621.85,0,49-60,Very High,52.296279069767444,6,1,0,1
Male,0,1,1,72,1,1,Fiber optic,1,1,0,1,1,1,Two year,1,Credit card (automatic),107.7,7919.8,0,61-72,Very High,72.8592456301748,7,1,1,1
Female,0,1,0,32,1,0,No,0,0,0,0,0,0,One year,0,Mailed check,19.3,593.2,0,25-48,Low,29.221674876847292,1,1,0,0
Female,0,1,0,72,1,0,No,0,0,0,0,0,0,Two year,0,Bank transfer (automatic),20.05,1423.65,0,61-72,Low,67.63182897862232,1,1,1,0
Male,0,1,1,1,1,0,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Credit card (automatic),69.95,69.95,0,0-12,Medium,0.9859055673009162,1,0,1,1
Male,0,1,1,42,1,0,DSL,1,0,0,1,0,1,One year,0,Credit card (automatic),63.7,2763.35,0,25-48,Medium,42.71020092735703,4,1,1,1
Female,0,0,0,25,1,1,No,0,0,0,0,0,0,Two year,0,Credit card (automatic),24.75,692.1,1,25-48,Low,26.877669902912622,2,1,1,0
Male,0,0,0,45,1,0,DSL,1,0,0,0,0,0,Month-to-month,1,Bank transfer (automatic),50.9,2298.55,0,25-48,Medium,44.28805394990366,2,1,1,1
Female,0,1,1,43,0,0,DSL,1,0,1,1,1,1,One year,1,Credit card (automatic),60.4,2640.55,0,25-48,Medium,43.0057003257329,5,1,1,1
Male,0,1,0,37,1,1,DSL,1,0,1,0,1,1,One year,0,Mailed check,79.25,2911.8,0,25-48,High,36.28411214953271,6,1,0,1
Female,1,0,0,20,1,1,Fiber optic,0,0,0,0,0,1,Month-to-month,1,Credit card (automatic),85.8,1727.5,1,13-24,High,19.902073732718893,3,0,1,1
Female,0,0,0,4,0,0,DSL,0,0,0,0,0,0,Month-to-month,1,Electronic check,24.45,86.6,1,0-12,Low,3.4027504911591353,0,0,0,1
Male,0,1,0,63,1,0,Fiber optic,1,1,1,1,1,1,Two year,1,Credit card (automatic),110.1,6705.7,0,61-72,Very High,60.35733573357336,7,1,1,1
Male,0,0,0,3,1,0,Fiber optic,0,0,0,0,1,1,Month-to-month,0,Mailed check,90.7,237.65,0,0-12,High,2.5916030534351147,3,0,0,1
Male,0,1,1,66,1,1,No,0,0,0,0,0,0,Two year,1,Credit card (automatic),25.3,1672.35,0,61-72,Low,63.587452471482884,2,1,1,0
Male,0,0,0,28,1,1,Fiber optic,0,1,1,0,1,1,Month-to-month,1,Electronic check,105.7,2979.5,1,25-48,Very High,27.924086223055294,6,1,0,1
Female,1,0,0,8,1,1,Fiber optic,0,0,0,0,0,1,Month-to-month,0,Electronic check,85.2,695.75,0,0-12,High,8.071345707656612,3,0,0,1
Male,0,0,1,71,1,1,No,0,0,0,0,0,0,Two year,0,Mailed check,24.35,1654.6,0,61-72,Low,65.27021696252464,2,1,0,0
Male,0,0,0,1,0,0,DSL,0,0,0,0,0,0,Month-to-month,1,Electronic check,24.25,24.25,1,0-12,Low,0.9603960396039604,0,0,0,1
Female,0,1,1,72,1,1,No,0,0,0,0,0,0,Two year,0,Bank transfer (automatic),25.1,1857.85,0,61-72,Low,71.18199233716474,2,1,1,0
Male,1,1,0,16,1,0,DSL,1,1,0,0,0,0,Month-to-month,1,Bank transfer (automatic),54.55,825.1,0,13-24,Medium,14.853285328532854,3,0,1,1
Male,0,1,0,66,1,1,Fiber optic,1,1,1,1,0,0,Two year,0,Mailed check,96.6,6424.25,0,61-72,High,65.82223360655738,6,1,0,1
Female,0,0,0,11,1,1,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Electronic check,76.5,837.95,1,0-12,High,10.81225806451613,2,0,0,1
Male,0,0,0,51,1,1,DSL,1,1,1,1,1,0,One year,1,Credit card (automatic),81.15,4126.2,0,49-60,High,50.22763237979306,7,1,1,1
Female,0,0,1,8,0,0,DSL,1,0,0,0,0,1,Month-to-month,1,Electronic check,38.5,330.8,0,0-12,Medium,8.374683544303798,2,0,0,1
Male,0,0,0,14,1,0,Fiber optic,0,0,0,0,1,1,Month-to-month,1,Electronic check,92.9,1337.45,0,13-24,High,14.243343982960596,3,0,0,1
Female,0,0,0,4,1,1,Fiber optic,0,1,0,1,0,1,Month-to-month,1,Electronic check,93.5,362.2,1,0-12,High,3.8328042328042327,5,0,0,1
Female,0,0,0,70,1,1,DSL,1,1,1,0,1,1,Two year,0,Mailed check,84.7,5991.05,0,61-72,High,69.90723453908984,7,1,0,1
Female,0,0,1,70,1,1,DSL,1,1,0,1,0,0,Two year,0,Electronic check,66.0,4891.5,0,61-72,Medium,73.00746268656717,5,1,0,1
Female,1,1,0,54,1,1,Fiber optic,0,1,0,0,1,1,One year,1,Credit card (automatic),101.5,5373.1,1,49-60,Very High,52.42048780487805,5,1,1,1
Male,0,0,1,28,1,0,Fiber optic,1,0,0,0,0,0,Month-to-month,1,Bank transfer (automatic),74.9,2068.55,1,25-48,High,27.253623188405797,2,1,1,1
Male,0,0,0,24,1,0,No,0,0,0,0,0,0,Two year,0,Mailed check,20.75,487.05,0,13-24,Low,22.393103448275863,1,1,0,0
Female,0,1,0,69,1,0,DSL,0,1,0,0,0,1,Two year,1,Credit card (automatic),61.45,4131.2,0,61-72,Medium,66.15212169735788,3,1,1,1
Male,0,1,1,42,1,0,DSL,1,1,0,0,0,0,Month-to-month,0,Mailed check,54.5,2301.15,0,25-48,Medium,41.462162162162166,3,1,0,1
Female,1,0,0,2,1,0,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Electronic check,69.6,131.65,1,0-12,Medium,1.8647308781869691,1,0,0,1
Female,1,0,0,39,1,1,Fiber optic,0,0,1,0,1,1,Month-to-month,1,Electronic check,99.75,4036.0,0,25-48,High,40.059553349875934,5,1,0,1
Male,0,1,1,45,1,1,Fiber optic,0,1,1,1,1,1,Two year,1,Bank transfer (automatic),109.75,4900.65,0,25-48,Very High,44.24966139954853,7,1,1,1
Male,0,1,1,72,1,1,DSL,1,1,1,1,1,0,Two year,1,Bank transfer (automatic),80.85,5727.45,0,61-72,High,69.97495418448382,7,1,1,1
Female,0,0,0,38,1,0,No,0,0,0,0,0,0,Two year,0,Mailed check,20.3,743.05,0,25-48,Low,34.88497652582159,1,1,0,0
Male,0,1,0,72,1,1,DSL,1,1,1,1,0,0,Two year,1,Bank transfer (automatic),67.8,4804.65,0,61-72,Medium,69.83502906976744,6,1,1,1
Male,0,0,0,1,1,1,No,0,0,0,0,0,0,Month-to-month,1,Mailed check,24.05,24.05,1,0-12,Low,0.9600798403193613,2,0,0,0
Male,0,1,1,72,1,0,No,0,0,0,0,0,0,Two year,1,Credit card (automatic),19.8,1414.65,0,61-72,Low,68.01201923076923,1,1,1,0
Male,0,1,0,55,1,1,No,0,0,0,0,0,0,Two year,0,Bank transfer (automatic),25.7,1443.65,0,49-60,Low,54.06928838951311,2,1,1,0
Female,0,1,1,51,0,0,DSL,0,0,1,1,1,1,One year,1,Electronic check,56.15,2898.95,0,49-60,Medium,50.725284339457566,4,1,0,1
Male,0,0,0,63,1,0,DSL,1,1,1,1,1,1,Two year,1,Bank transfer (automatic),86.7,5309.5,0,61-72,High,60.54161915621437,7,1,1,1
Female,0,0,0,1,1,0,No,0,0,0,0,0,0,Month-to-month,0,Mailed check,20.4,20.4,0,0-12,Low,0.9532710280373832,1,0,0,0
Female,0,1,1,23,1,0,No,0,0,0,0,0,0,Two year,1,Mailed check,19.65,451.55,0,13-24,Low,21.86682808716707,1,0,0,0
Female,0,0,0,1,1,0,DSL,0,1,0,0,0,0,Month-to-month,0,Electronic check,50.55,50.55,1,0-12,Medium,0.9806013579049466,2,0,0,1
Female,0,0,0,2,1,1,DSL,0,0,0,1,0,0,Month-to-month,1,Mailed check,54.35,117.05,0,0-12,Medium,2.114724480578139,3,0,0,1
Female,1,0,0,52,1,1,Fiber optic,1,1,1,0,1,1,Month-to-month,0,Credit card (automatic),108.1,5839.3,0,49-60,Very High,53.52245646196151,7,1,1,1
Female,0,0,0,36,1,1,DSL,1,0,0,0,0,0,One year,0,Mailed check,54.45,1893.5,0,25-48,Medium,34.14788097385031,3,1,0,1
Female,0,0,0,1,1,0,DSL,0,0,0,0,0,0,Month-to-month,0,Mailed check,45.35,45.35,0,0-12,Medium,0.9784250269687162,1,0,0,1
Female,0,0,0,28,1,1,DSL,1,0,1,0,0,0,One year,0,Mailed check,59.0,1654.45,0,25-48,Medium,27.574166666666667,4,1,0,1
Female,0,1,1,7,1,0,DSL,1,1,1,0,1,0,One year,0,Electronic check,69.45,477.05,0,0-12,Medium,6.771469127040454,5,0,0,1
Male,0,0,0,14,1,1,Fiber optic,0,1,0,0,1,1,Month-to-month,1,Electronic check,100.55,1415.55,1,13-24,Very High,13.93943870014771,5,0,0,1
Male,1,1,0,72,0,0,DSL,1,1,1,1,1,1,Two year,1,Credit card (automatic),64.95,4546.0,0,61-72,Medium,68.93100833965124,6,1,1,1
Female,0,1,1,1,1,0,No,0,0,0,0,0,0,Month-to-month,1,Mailed check,20.5,20.5,1,0-12,Low,0.9534883720930233,1,0,0,0
Female,0,0,0,10,1,0,No,0,0,0,0,0,0,Month-to-month,0,Mailed check,18.85,163.2,0,0-12,Low,8.221662468513852,1,0,0,0
Male,0,0,0,42,1,0,No,0,0,0,0,0,0,One year,0,Bank transfer (automatic),19.8,849.9,0,25-48,Low,40.86057692307692,1,1,1,0
Female,0,0,0,7,0,0,DSL,0,0,0,0,0,0,Month-to-month,0,Bank transfer (automatic),25.05,189.95,0,0-12,Low,7.291746641074855,0,0,1,1
Male,0,0,0,4,1,0,Fiber optic,0,0,1,0,0,0,Month-to-month,1,Bank transfer (automatic),74.8,321.9,1,0-12,High,4.246701846965699,2,0,1,1
Male,0,1,1,72,1,1,Fiber optic,1,1,1,1,1,1,Two year,1,Credit card (automatic),114.3,8058.55,0,61-72,Very High,69.89202081526453,8,1,1,1
Female,0,1,0,20,0,0,DSL,0,0,0,0,0,0,Month-to-month,1,Electronic check,24.45,482.8,1,13-24,Low,18.970530451866406,0,0,0,1
Male,0,0,0,63,1,0,Fiber optic,1,1,1,1,1,1,Two year,0,Credit card (automatic),109.2,7049.75,0,61-72,Very High,63.972323049001815,7,1,1,1
Female,0,0,0,56,0,0,DSL,1,1,1,1,0,0,Two year,0,Bank transfer (automatic),45.05,2560.1,0,49-60,Medium,55.59391965255158,4,1,1,1
Female,0,0,1,5,1,0,DSL,0,0,0,1,0,0,Month-to-month,1,Mailed check,51.0,286.8,0,0-12,Medium,5.515384615384615,2,0,0,1
Female,0,1,0,72,1,1,Fiber optic,0,1,1,1,1,1,Two year,1,Bank transfer (automatic),110.45,7982.5,0,61-72,Very High,71.62404665769404,7,1,1,1
Male,1,1,1,68,1,1,Fiber optic,0,1,1,0,0,0,Month-to-month,1,Electronic check,84.65,5683.6,0,61-72,High,66.35843549328663,4,1,0,1
Male,0,1,1,67,1,0,DSL,1,1,0,1,0,0,One year,0,Mailed check,60.05,3994.05,0,61-72,Medium,65.42260442260442,4,1,0,1
Male,0,1,1,8,1,0,DSL,0,0,0,0,0,0,Month-to-month,0,Bank transfer (automatic),44.65,369.15,0,0-12,Medium,8.086527929901424,1,0,1,1
Male,0,1,1,52,1,1,Fiber optic,0,1,0,1,0,1,Month-to-month,1,Bank transfer (automatic),93.25,4631.7,0,49-60,High,49.142705570291774,5,1,1,1
Female,0,1,1,18,1,0,No,0,0,0,0,0,0,Month-to-month,1,Mailed check,20.25,401.95,0,13-24,Low,18.915294117647058,1,0,0,0
Female,0,1,1,59,1,1,No,0,0,0,0,0,0,Two year,0,Mailed check,25.45,1534.05,0,49-60,Low,57.99810964083176,2,1,0,0
Female,0,0,0,60,1,0,No,0,0,0,0,0,0,Two year,0,Mailed check,20.6,1093.0,0,49-60,Low,50.60185185185185,1,1,0,0
Male,0,0,0,7,1,1,Fiber optic,0,0,0,0,1,1,Month-to-month,1,Electronic check,94.1,701.3,0,0-12,High,7.374342797055731,4,0,0,1
Male,0,1,1,59,0,0,DSL,1,0,1,0,0,0,One year,0,Mailed check,34.8,1980.3,0,49-60,Low,55.31564245810056,2,1,0,1
Male,0,0,0,46,0,0,DSL,1,0,1,1,1,1,Two year,1,Bank transfer (automatic),60.75,2893.4,0,25-48,Medium,46.85668016194332,5,1,1,1
Male,0,0,0,5,1,0,DSL,0,1,0,0,0,0,Month-to-month,1,Electronic check,51.35,262.3,0,0-12,Medium,5.010506208213945,2,0,0,1
Male,1,1,0,59,0,0,DSL,1,0,1,1,1,1,Two year,1,Credit card (automatic),64.05,3886.85,0,49-60,Medium,59.75172943889316,5,1,1,1
Female,0,1,0,70,1,1,DSL,0,1,1,1,1,1,Two year,1,Bank transfer (automatic),84.8,5917.55,0,61-72,High,68.96911421911422,7,1,1,1
Female,0,0,0,14,1,0,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Credit card (automatic),71.0,914.0,1,13-24,High,12.694444444444445,1,0,1,1
Female,0,0,0,44,1,1,DSL,0,0,0,0,0,0,Month-to-month,1,Mailed check,50.15,2139.1,0,25-48,Medium,41.82013685239492,2,1,0,1
Female,0,1,0,64,1,1,Fiber optic,1,0,1,0,1,0,Two year,1,Credit card (automatic),94.6,5948.7,0,61-72,High,62.22489539748954,5,1,1,1
Female,0,1,1,58,0,0,DSL,1,0,1,1,1,1,Two year,0,Mailed check,59.75,3624.35,0,49-60,Medium,59.660082304526746,5,1,0,1
Female,1,1,0,46,1,1,Fiber optic,0,0,0,1,1,1,One year,0,Electronic check,100.25,4753.85,0,25-48,Very High,46.95160493827161,5,1,0,1
Male,1,1,0,58,1,1,Fiber optic,0,1,0,0,1,1,Month-to-month,1,Electronic check,98.9,5780.7,0,49-60,High,57.86486486486486,5,1,0,1
Female,0,1,0,72,1,1,Fiber optic,0,1,0,0,1,1,Two year,1,Credit card (automatic),97.7,6869.7,0,61-72,High,69.60182370820668,5,1,1,1
Female,1,0,0,30,0,0,DSL,0,0,1,0,1,0,Month-to-month,1,Electronic check,40.3,1172.95,1,25-48,Medium,28.40072639225182,2,1,0,1
Male,1,0,0,11,1,1,DSL,1,1,0,0,0,0,Month-to-month,0,Bank transfer (automatic),60.25,662.95,0,0-12,Medium,10.823673469387757,4,0,1,1
Female,1,0,0,34,0,0,DSL,0,1,1,0,1,1,Month-to-month,1,Electronic check,56.25,1765.95,0,25-48,Medium,30.84628820960699,4,1,0,1
Male,0,0,0,54,0,0,DSL,1,1,0,0,0,1,Two year,0,Bank transfer (automatic),46.2,2431.95,0,49-60,Medium,51.524364406779654,3,1,1,1
Female,0,0,0,3,0,0,DSL,0,1,0,0,1,1,Month-to-month,1,Electronic check,50.6,155.35,1,0-12,Medium,3.010658914728682,3,0,0,1
Female,0,1,1,72,1,1,No,0,0,0,0,0,0,Two year,0,Mailed check,24.9,1859.2,0,61-72,Low,71.78378378378379,2,1,0,0
Female,0,1,1,40,1,1,Fiber optic,0,0,1,1,0,0,Month-to-month,1,Electronic check,84.85,3303.05,1,25-48,High,38.47466511357018,4,1,0,1
Female,0,1,1,2,1,0,DSL,0,0,0,0,1,1,Month-to-month,0,Mailed check,65.7,134.35,1,0-12,Medium,2.0142428785607196,3,0,0,1
Male,0,1,1,54,1,1,DSL,0,0,1,0,0,1,Two year,0,Credit card (automatic),63.35,3409.1,0,49-60,Medium,52.97746697746698,4,1,1,1
Female,0,0,0,14,1,0,DSL,1,0,0,0,0,0,Month-to-month,0,Bank transfer (automatic),50.1,709.5,0,13-24,Medium,13.88454011741683,2,0,1,1
Female,0,0,0,1,1,0,Fiber optic,0,0,0,0,0,0,Month-to-month,0,Electronic check,70.5,70.5,1,0-12,High,0.986013986013986,1,0,0,1
Female,0,0,0,10,1,1,Fiber optic,0,1,1,0,0,1,Month-to-month,1,Electronic check,94.85,953.45,1,0-12,High,9.947313510693794,5,0,0,1
Female,0,0,0,1,1,0,DSL,1,0,0,0,0,0,Month-to-month,0,Electronic check,50.15,50.15,0,0-12,Medium,0.9804496578690127,2,0,0,1
Male,0,0,0,1,1,0,No,0,0,0,0,0,0,Month-to-month,0,Mailed check,19.75,19.75,1,0-12,Low,0.9518072289156626,1,0,0,0
Male,0,0,0,56,1,1,DSL,1,1,0,1,0,0,One year,1,Bank transfer (automatic),64.65,3665.55,0,49-60,Medium,55.83472962680883,5,1,1,1
Female,0,1,0,68,1,0,DSL,1,1,0,1,1,1,Two year,1,Bank transfer (automatic),79.6,5515.8,0,61-72,High,68.43424317617867,6,1,1,1
Female,0,1,1,14,1,0,No,0,0,0,0,0,0,One year,1,Mailed check,19.5,272.0,0,13-24,Low,13.268292682926829,1,0,0,0
Male,0,1,1,68,1,0,Fiber optic,1,0,0,1,1,1,Two year,1,Electronic check,99.55,6668.0,0,61-72,High,66.31526603679761,5,1,0,1
Male,1,1,0,55,1,1,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Electronic check,74.0,4052.4,0,49-60,High,54.032000000000004,2,1,0,1
Female,0,0,0,16,0,0,DSL,1,0,0,0,1,0,Month-to-month,1,Electronic check,38.9,664.4,0,13-24,Medium,16.651629072681704,2,0,0,1
Male,1,0,0,9,1,0,Fiber optic,0,0,0,0,0,1,Month-to-month,1,Electronic check,79.55,718.55,0,0-12,High,8.920546244568591,2,0,0,1
Male,0,1,1,14,1,0,DSL,1,1,0,0,1,0,Month-to-month,1,Electronic check,65.45,937.6,1,13-24,Medium,14.109857035364936,4,0,0,1
Male,1,1,0,58,1,1,Fiber optic,0,0,1,0,1,1,Month-to-month,1,Electronic check,98.7,5812.6,1,49-60,High,58.300902708124376,5,1,0,1
Male,0,0,0,53,0,0,DSL,1,1,0,0,0,1,Month-to-month,1,Bank transfer (automatic),46.3,2546.85,0,49-60,Medium,53.844608879492604,3,1,1,1
Male,0,1,0,70,1,1,Fiber optic,1,1,1,0,1,0,Two year,1,Credit card (automatic),99.35,6944.5,0,61-72,High,69.20279023418037,6,1,1,1
Female,1,1,1,14,1,1,Fiber optic,0,0,0,0,1,1,Month-to-month,1,Electronic check,95.8,1346.3,0,13-24,High,13.90805785123967,4,0,0,1
Male,0,1,1,22,1,0,DSL,1,0,1,1,1,0,One year,1,Bank transfer (automatic),67.5,1544.05,1,13-24,Medium,22.540875912408758,5,0,1,1
